x1,x2,y
0.6597344572538566,0.6597344572538566,0.9685831611286312
0.6754424205218056,0.6754424205218056,0.9759167619387474
0.6911503837897546,0.6911503837897546,0.9822872507286888
0.7068583470577036,0.7068583470577036,0.9876883405951378
0.7225663103256524,0.7225663103256524,0.992114701314478
0.7382742735936014,0.7382742735936014,0.99556196460308
0.7539822368615504,0.7539822368615504,0.9980267284282716
0.7696902001294994,0.7696902001294994,0.9995065603657316
0.7853981633974484,0.7853981633974484,1.0
0.8011061266653973,0.8011061266653973,0.9995065603657316
0.8168140899333463,0.8168140899333463,0.9980267284282716
0.8325220532012952,0.8325220532012952,0.99556196460308
0.8482300164692442,0.8482300164692442,0.9921147013144778
0.8639379797371932,0.8639379797371932,0.9876883405951375
0.8796459430051422,0.8796459430051422,0.9822872507286886
0.8953539062730911,0.8953539062730911,0.9759167619387474
0.91106186954104,0.91106186954104,0.9685831611286312
0.9267698328089892,0.9267698328089892,0.9602936856769432
0.942477796076938,0.942477796076938,0.9510565162951536
0.958185759344887,0.958185759344887,0.9408807689542256
0.973893722612836,0.973893722612836,0.9297764858882516
0.9896016858807848,0.9896016858807848,0.9177546256839813
1.005309649148734,1.005309649148734,0.9048270524660196
1.0210176124166828,1.0210176124166828,0.8910065241883679
1.036725575684632,1.036725575684632,0.8763066800438635
1.0524335389525807,1.0524335389525807,0.8607420270039436
1.0681415022205298,1.0681415022205298,0.844327925502015
1.0838494654884787,1.0838494654884787,0.8270805742745617
1.0995574287564276,1.0995574287564276,0.8090169943749475
1.1152653920243767,1.1152653920243767,0.7901550123756903
1.1309733552923256,1.1309733552923256,0.7705132427757893
1.1466813185602749,1.1466813185602749,0.7501110696304594
1.1623892818282235,1.1623892818282235,0.7289686274214114
1.1780972450961724,1.1780972450961724,0.7071067811865476
1.1938052083641215,1.1938052083641215,0.6845471059286885
1.2095131716320704,1.2095131716320704,0.6613118653236518
1.2252211349000195,1.2252211349000195,0.6374239897486895
1.2409290981679684,1.2409290981679684,0.6129070536529764
1.2566370614359172,1.2566370614359172,0.5877852522924732
1.2723450247038663,1.2723450247038663,0.5620833778521305
1.2880529879718152,1.2880529879718152,0.5358267949789967
1.3037609512397643,1.3037609512397643,0.5090414157503711
1.3194689145077132,1.3194689145077132,0.4817536741017152
1.3351768777756623,1.3351768777756623,0.4539904997395464
1.3508848410436112,1.3508848410436112,0.4257792915650725
1.36659280431156,1.36659280431156,0.3971478906347806
1.3823007675795091,1.3823007675795091,0.3681245526846777
1.398008730847458,1.398008730847458,0.3387379202452913
1.4137166941154071,1.4137166941154071,0.3090169943749471
1.429424657383356,1.429424657383356,0.2789911060392291
1.4451326206513049,1.4451326206513049,0.2486898871648548
1.460840583919254,1.460840583919254,0.2181432413965423
1.4765485471872029,1.4765485471872029,0.1873813145857245
1.492256510455152,1.492256510455152,0.1564344650402305
1.5079644737231008,1.5079644737231008,0.1253332335643041
1.5236724369910497,1.5236724369910497,0.0941083133185143
1.5393804002589988,1.5393804002589988,0.0627905195293131
1.5550883635269477,1.5550883635269477,0.0314107590781282
1.5707963267948968,1.5707963267948968,-3.216245299353273e-16
1.5865042900628457,1.5865042900628457,-0.0314107590781284
1.6022122533307943,1.6022122533307943,-0.0627905195293133
1.6179202165987436,1.6179202165987436,-0.0941083133185145
1.6336281798666925,1.6336281798666925,-0.1253332335643042
1.6493361431346416,1.6493361431346416,-0.1564344650402311
1.6650441064025905,1.6650441064025905,-0.1873813145857247
1.6807520696705394,1.6807520696705394,-0.2181432413965425
1.6964600329384885,1.6964600329384885,-0.248689887164855
1.7121679962064371,1.7121679962064371,-0.2789911060392293
1.7278759594743864,1.7278759594743864,-0.3090169943749477
1.743583922742335,1.743583922742335,-0.3387379202452915
1.7592918860102844,1.7592918860102844,-0.3681245526846783
1.7749998492782333,1.7749998492782333,-0.3971478906347808
1.7907078125461822,1.7907078125461822,-0.4257792915650726
1.8064157758141317,1.8064157758141317,-0.4539904997395471
1.82212373908208,1.82212373908208,-0.4817536741017154
1.8378317023500288,1.8378317023500288,-0.5090414157503717
1.853539665617978,1.853539665617978,-0.5358267949789968
1.869247628885927,1.869247628885927,-0.5620833778521306
1.884955592153876,1.884955592153876,-0.5877852522924734
1.900663555421825,1.900663555421825,-0.6129070536529766
1.916371518689774,1.916371518689774,-0.63742398974869
1.932079481957723,1.932079481957723,-0.661311865323652
1.947787445225672,1.947787445225672,-0.6845471059286887
1.963495408493621,1.963495408493621,-0.7071067811865477
1.9792033717615696,1.9792033717615696,-0.7289686274214116
1.994911335029519,1.994911335029519,-0.7501110696304598
2.010619298297468,2.010619298297468,-0.7705132427757894
2.0263272615654166,2.0263272615654166,-0.7901550123756904
2.042035224833365,2.042035224833365,-0.8090169943749473
2.057743188101315,2.057743188101315,-0.8270805742745622
2.073451151369264,2.073451151369264,-0.8443279255020153
2.0891591146372126,2.0891591146372126,-0.8607420270039438
2.104867077905161,2.104867077905161,-0.8763066800438636
2.1205750411731104,2.1205750411731104,-0.8910065241883678
2.13628300444106,2.13628300444106,-0.9048270524660198
2.151990967709009,2.151990967709009,-0.9177546256839813
2.167698930976957,2.167698930976957,-0.9297764858882516
2.1834068942449063,2.1834068942449063,-0.9408807689542256
2.199114857512855,2.199114857512855,-0.9510565162951536
2.2148228207808045,2.2148228207808045,-0.9602936856769432
2.2305307840487534,2.2305307840487534,-0.9685831611286312
2.2462387473167023,2.2462387473167023,-0.9759167619387474
2.261946710584651,2.261946710584651,-0.9822872507286888
2.2776546738526,2.2776546738526,-0.9876883405951375
2.2933626371205493,2.2933626371205493,-0.992114701314478
2.309070600388498,2.309070600388498,-0.99556196460308
2.324778563656447,2.324778563656447,-0.9980267284282716
2.340486526924396,2.340486526924396,-0.9995065603657316
2.356194490192345,2.356194490192345,-1.0
2.371902453460294,2.371902453460294,-0.9995065603657316
2.387610416728243,2.387610416728243,-0.9980267284282716
2.403318379996192,2.403318379996192,-0.99556196460308
2.419026343264141,2.419026343264141,-0.992114701314478
2.4347343065320897,2.4347343065320897,-0.9876883405951378
2.450442269800039,2.450442269800039,-0.9822872507286886
2.466150233067988,2.466150233067988,-0.9759167619387472
2.4818581963359367,2.4818581963359367,-0.9685831611286312
2.4975661596038856,2.4975661596038856,-0.9602936856769432
2.5132741228718345,2.5132741228718345,-0.9510565162951536
2.528982086139784,2.528982086139784,-0.9408807689542252
2.5446900494077327,2.5446900494077327,-0.9297764858882512
2.5603980126756816,2.5603980126756816,-0.917754625683981
2.5761059759436304,2.5761059759436304,-0.9048270524660196
2.59181393921158,2.59181393921158,-0.8910065241883676
2.6075219024795286,2.6075219024795286,-0.8763066800438634
2.623229865747477,2.623229865747477,-0.8607420270039434
2.6389378290154264,2.6389378290154264,-0.844327925502015
2.6546457922833757,2.6546457922833757,-0.8270805742745618
2.6703537555513246,2.6703537555513246,-0.809016994374947
2.686061718819273,2.686061718819273,-0.7901550123756901
2.7017696820872223,2.7017696820872223,-0.770513242775789
2.7174776453551712,2.7174776453551712,-0.7501110696304595
2.73318560862312,2.73318560862312,-0.7289686274214116
2.7488935718910694,2.7488935718910694,-0.707106781186547
2.7646015351590183,2.7646015351590183,-0.6845471059286883
2.780309498426967,2.780309498426967,-0.6613118653236516
2.796017461694916,2.796017461694916,-0.6374239897486896
2.811725424962865,2.811725424962865,-0.6129070536529765
2.8274333882308142,2.8274333882308142,-0.5877852522924726
2.843141351498763,2.843141351498763,-0.5620833778521301
2.858849314766712,2.858849314766712,-0.5358267949789963
2.874557278034661,2.874557278034661,-0.5090414157503712
2.8902652413026098,2.8902652413026098,-0.4817536741017153
2.905973204570559,2.905973204570559,-0.4539904997395462
2.921681167838508,2.921681167838508,-0.4257792915650722
2.937389131106457,2.937389131106457,-0.3971478906347803
2.9530970943744057,2.9530970943744057,-0.3681245526846778
2.9688050576423546,2.9688050576423546,-0.3387379202452914
2.984513020910304,2.984513020910304,-0.3090169943749468
3.000220984178253,3.000220984178253,-0.2789911060392288
3.0159289474462017,3.0159289474462017,-0.2486898871648545
3.0316369107141505,3.0316369107141505,-0.2181432413965424
3.0473448739820994,3.0473448739820994,-0.1873813145857246
3.0630528372500487,3.0630528372500487,-0.1564344650402302
3.0787608005179976,3.0787608005179976,-0.1253332335643038
3.0944687637859465,3.0944687637859465,-0.094108313318514
3.110176727053896,3.110176727053896,-0.0627905195293132
3.125884690321844,3.125884690321844,-0.0314107590781283
3.1415926535897936,3.1415926535897936,6.432490598706546e-16
